Date,Open,High,Low,Close,Volume,Change
2007-09-20,153.33999633789062,153.42999267578125,152.11000061035156,152.27999877929688,175186800,-0.007042265432684075
2007-09-21,152.7100067138672,153.1199951171875,151.74000549316406,151.97000122070312,141457500,-0.002035707650897982
2007-09-24,152.4199981689453,152.82000732421875,151.36000061035156,151.69000244140625,139450200,-0.0018424608610105762
2007-09-25,150.80999755859375,151.66000366210938,150.47000122070312,151.38999938964844,142289900,-0.001977737800312157
2007-09-26,152.25,152.77000427246094,151.38999938964844,152.19000244140625,135547000,0.005284385064952409
2007-09-27,152.91000366210938,153.10000610351562,152.19000244140625,153.08999633789062,102713300,0.005913620356441457
2007-09-28,152.85000610351562,153.19000244140625,151.97999572753906,152.5800018310547,133372100,-0.0033313378995078794
2007-10-01,152.60000610351562,154.75,152.5,154.3000030517578,148162300,0.011272782802870909
2007-10-02,154.61000061035156,154.64999389648438,153.80999755859375,154.08999633789062,112978800,-0.0013610285788312243
2007-10-03,153.80999755859375,154.41000366210938,153.00999450683594,153.77999877929688,119055900,-0.0020117954829071655
2007-10-04,154.11000061035156,154.25999450683594,153.58999633789062,154.02000427246094,76864400,0.0015607068218833542
2007-10-05,155.02999877929688,156.10000610351562,154.6300048828125,155.85000610351562,134579700,0.011881585380412141
2007-10-08,155.38999938964844,155.49000549316406,154.77000427246094,155.02000427246094,71280400,-0.0053256451623325575
2007-10-09,155.60000610351562,156.5,155.02999877929688,156.47999572753906,94054300,0.009418084213906129
2007-10-10,156.0399932861328,156.44000244140625,155.41000366210938,156.22000122070312,101711100,-0.0016615191330183608
2007-10-11,156.92999267578125,157.52000427246094,154.5399932861328,155.47000122070312,233529100,-0.0048009217394667765
2007-10-12,155.4600067138672,156.35000610351562,155.27000427246094,156.3300018310547,124546700,0.005531617698585576
2007-10-15,156.27000427246094,156.36000061035156,153.94000244140625,155.00999450683594,161151900,-0.008443723589572252
2007-10-16,154.41000366210938,154.52000427246094,153.47000122070312,153.77999877929688,166525700,-0.007934944656002937
2007-10-17,154.97999572753906,155.08999633789062,152.47000122070312,154.25,216687300,0.0030563221773571795
2007-10-18,153.4499969482422,154.19000244140625,153.0800018310547,153.69000244140625,148367500,-0.0036304541886142626
2007-10-19,153.08999633789062,156.47999572753906,149.66000366210938,149.6699981689453,297169900,-0.02615657628083876
2007-10-22,148.86000061035156,150.75999450683594,148.66000366210938,150.5399932861328,261989800,0.0058127555811516895
2007-10-23,151.4600067138672,151.9499969482422,150.25,151.75999450683594,180085100,0.008104166833488939
2007-10-24,151.2100067138672,151.74000549316406,148.83999633789062,151.47999572753906,326694200,-0.0018450104733251202
2007-10-25,151.64999389648438,152.2899932861328,149.8800048828125,151.83999633789062,237374500,0.0023765554562008373
2007-10-26,153.05999755859375,153.6199951171875,151.89999389648438,153.6199951171875,176484000,0.011722858418251216
2007-10-29,153.92999267578125,154.44000244140625,153.5500030517578,154.1300048828125,106841000,0.0033199438994640255
2007-10-30,153.4499969482422,153.75,152.8699951171875,153.05999755859375,132981600,-0.00694223895621293
2007-10-31,153.97999572753906,155.27000427246094,152.83999633789062,154.64999389648438,220954400,0.010388059344388462
2007-11-01,153.2899932861328,153.41000366210938,150.58999633789062,151.02999877929688,333040800,-0.02340766414520882
2007-11-02,151.52999877929688,152.0,149.2100067138672,151.1999969482422,331228200,0.0011255920699154225
2007-11-05,149.63999938964844,151.16000366210938,148.97000122070312,150.0500030517578,226841000,-0.007605779892165166
2007-11-06,150.86000061035156,152.11000061035156,149.89999389648438,152.07000732421875,177800500,0.01346220747335915
2007-11-07,150.44000244140625,151.1300048828125,147.5500030517578,147.91000366210938,306639700,-0.027355845740443065
2007-11-08,147.99000549316406,148.39999389648438,145.07000732421875,147.16000366210938,374509900,-0.005070650946053151
2007-11-09,145.69000244140625,147.5399932861328,144.88999938964844,145.13999938964844,277745100,-0.0137265848205537
2007-11-12,145.2100067138672,146.61000061035156,143.6999969482422,143.6999969482422,243087800,-0.009921472009520711
2007-11-13,145.3699951171875,148.30999755859375,145.22000122070312,148.0800018310547,191117400,0.030480201641132174
2007-11-14,149.22000122070312,149.39999389648438,146.77999877929688,147.6699981689453,230558800,-0.0027687983322498234
2007-11-15,146.57000732421875,147.49000549316406,144.52000427246094,145.5399932861328,263111100,-0.014424086877658237
2007-11-16,146.30999755859375,146.47000122070312,144.57000732421875,145.7899932861328,308770600,0.0017177409065046332
2007-11-19,145.27999877929688,145.36000061035156,143.19000244140625,143.75999450683594,267746000,-0.013924129726192693
2007-11-20,144.02000427246094,145.52999877929688,142.11000061035156,144.63999938964844,414767500,0.006121347498873581
2007-11-21,143.0800018310547,143.91000366210938,141.6699981689453,141.67999267578125,259012400,-0.020464648274044647
2007-11-23,143.07000732421875,144.33999633789062,142.6999969482422,144.1300048828125,77688400,0.01729257717169585
2007-11-26,144.42999267578125,144.8800048828125,140.66000366210938,140.9499969482422,214232000,-0.022063469276615063
2007-11-27,141.74000549316406,143.22999572753906,140.9499969482422,142.57000732421875,293897900,0.011493511252585848
2007-11-28,144.19000244140625,147.47000122070312,144.13999938964844,147.1300048828125,258596900,0.031984269652338936
2007-11-29,146.6199951171875,147.72000122070312,146.10000610351562,147.17999267578125,199409900,0.0003397525406769663
2007-11-30,149.0399932861328,149.8699951171875,147.3300018310547,148.66000366210938,222908000,0.01005578923752497
2007-12-03,148.19000244140625,148.4499969482422,147.2899932861328,147.67999267578125,146430400,-0.006592297606527715
2007-12-04,146.66000366210938,147.5399932861328,146.30999755859375,146.36000061035156,136533900,-0.008938191568898685
2007-12-05,147.92999267578125,149.1999969482422,147.8300018310547,148.80999755859375,171130000,0.016739525403287728
2007-12-06,148.6300048828125,151.2100067138672,148.57000732421875,150.94000244140625,154457400,0.01431358724385311
2007-12-07,151.4199981689453,151.5,150.5500030517578,150.91000366210938,148980100,-0.00019874638142079198
2007-12-10,151.27999877929688,152.25,150.86000061035156,152.0800018310547,123914300,0.0077529530220207445
2007-12-11,152.13999938964844,152.88999938964844,147.8300018310547,147.91000366210938,250346400,-0.027419766693439113
2007-12-12,151.05999755859375,151.77000427246094,147.1999969482422,149.3699951171875,322435600,0.009870809403895215
2007-12-13,148.32000732421875,149.38999938964844,147.3000030517578,149.05999755859375,237551300,-0.002075366999580759
2007-12-14,147.92999267578125,149.10000610351562,147.10000610351562,147.1699981689453,159152900,-0.012679454049403837
2007-12-17,146.61000061035156,146.8699951171875,144.86000061035156,145.07000732421875,177269400,-0.01426915044407255
2007-12-18,146.10000610351562,146.47999572753906,143.9600067138672,145.8800048828125,245569300,0.005583494297229037
2007-12-19,145.94000244140625,146.88999938964844,144.94000244140625,145.8800048828125,198917200,0.0
2007-12-20,146.83999633789062,146.86000061035156,145.17999267578125,146.8000030517578,214813800,0.006306540568629403
2007-12-21,147.3699951171875,148.4199981689453,147.08999633789062,148.1300048828125,146084400,0.009059957788868464
2007-12-24,148.82000732421875,149.47999572753906,148.47999572753906,149.22999572753906,45601400,0.007425847623489778
2007-12-26,148.64999389648438,149.67999267578125,148.5,149.5500030517578,67093100,0.0021443900916744145
2007-12-27,149.02000427246094,149.02999877929688,147.32000732421875,147.6699981689453,122981700,-0.01257107886625618
2007-12-28,148.5399932861328,148.61000061035156,146.89999389648438,147.3000030517578,116398100,-0.0025055537467007917
2007-12-31,147.10000610351562,147.61000061035156,146.05999755859375,146.2100067138672,108126800,-0.007399839207794351
2008-01-02,146.52999877929688,146.99000549316406,143.8800048828125,144.92999267578125,204935600,-0.008754626764985542
2008-01-03,144.91000366210938,145.49000549316406,144.07000732421875,144.86000061035156,125133300,-0.0004829370659409661
2008-01-04,143.33999633789062,143.44000244140625,140.91000366210938,141.30999755859375,232330900,-0.02450644095540707
2008-01-07,141.80999755859375,142.22999572753906,140.10000610351562,141.19000244140625,234991000,-0.0008491622621233462
2008-01-08,142.0800018310547,142.89999389648438,138.44000244140625,138.91000366210938,326365700,-0.016148443514922898
2008-01-09,139.08999633789062,140.7899932861328,137.6999969482422,140.3699951171875,301824900,0.010510340627658973
2008-01-10,139.67999267578125,142.8000030517578,139.3699951171875,141.2899932861328,335701200,0.006554094186419644
2008-01-11,140.77999877929688,141.89999389648438,139.0,140.14999389648438,267076600,-0.008068507635496682
2008-01-14,141.16000366210938,141.86000061035156,140.39999389648438,141.27999877929688,170365500,0.008062825059037309
2008-01-15,139.7899932861328,141.49000549316406,137.89999389648438,138.1699981689453,239940100,-0.022013028292914318
2008-01-16,137.36000061035156,139.1199951171875,136.27999877929688,136.97999572753906,378802600,-0.008612596491107948
2008-01-17,137.80999755859375,137.8800048828125,132.92999267578125,133.42999267578125,397892600,-0.025916215232032632
2008-01-18,134.74000549316406,135.02000427246094,131.10000610351562,132.05999755859375,348561500,-0.010267519990924548
2008-01-22,127.20999908447266,132.42999267578125,126.0,130.72000122070312,435923700,-0.010146875379852113
2008-01-23,127.08999633789062,134.19000244140625,126.83999633789062,133.86000061035156,511913000,0.024020802940071667
2008-01-24,134.47999572753906,135.4600067138672,133.30999755859375,134.99000549316406,259949300,0.008441691899447932
2008-01-25,136.50999450683594,136.75999450683594,132.60000610351562,133.0399932861328,269603900,-0.014445604323869734
2008-01-28,133.25999450683594,135.52000427246094,132.05999755859375,135.24000549316406,217934600,0.016536472625187395
2008-01-29,136.10000610351562,136.4499969482422,134.8800048828125,135.91000366210938,168968300,0.004954141834748585
2008-01-30,135.5800018310547,138.5399932861328,134.60000610351562,134.91000366210938,334939200,-0.007357810117393088
2008-01-31,133.39999389648438,138.5399932861328,133.1999969482422,137.3699951171875,343680800,0.018234314641628273
2008-02-01,137.94000244140625,139.61000061035156,137.52000427246094,139.5800018310547,206843600,0.01608798713272048
2008-02-04,139.2100067138672,139.3000030517578,137.63999938964844,137.82000732421875,124694300,-0.012609216820087204
2008-02-05,135.94000244140625,136.25,133.6699981689453,134.1300048828125,286882500,-0.02677406940434704
2008-02-06,134.5800018310547,135.25,132.41000366210938,133.0500030517578,250792900,-0.008051903315729168
2008-02-07,131.8000030517578,134.7899932861328,131.72999572753906,133.92999267578125,297368100,0.006613976729343723
2008-02-08,133.08999633789062,134.22000122070312,132.10000610351562,133.07000732421875,221643500,-0.006421155817161576
2008-02-11,133.10000610351562,134.22999572753906,132.0399932861328,133.75,188576300,0.00511003711095078
2008-02-12,134.91000366210938,136.30999755859375,133.97999572753906,134.99000549316406,256654400,0.009271069107768691
2008-02-13,136.00999450683594,137.05999755859375,135.13999938964844,136.3699951171875,181967800,0.010222902199180373
2008-02-14,136.9499969482422,137.0,134.7899932861328,135.1699981689453,215207200,-0.008799567289057892
2008-02-15,134.5,135.22000122070312,133.91000366210938,135.13999938964844,154110300,-0.00022193371090661952
2008-02-19,136.72000122070312,136.88999938964844,134.61000061035156,135.52000427246094,145190000,0.0028119349158559188
2008-02-20,133.99000549316406,136.5500030517578,133.75999450683594,135.9199981689453,220085700,0.0029515487298848756
2008-02-21,136.66000366210938,137.00999450683594,134.07000732421875,134.7899932861328,201051200,-0.008313749985546137
2008-02-22,134.97000122070312,135.85000610351562,132.86000061035156,135.6199951171875,205491000,0.0061577407255504184
2008-02-25,135.5399932861328,137.64999389648438,134.77999877929688,137.3300018310547,190107000,0.012608809728901646
2008-02-26,136.75,138.9499969482422,136.5,138.36000061035156,212420700,0.007500173054421088
2008-02-27,137.55999755859375,139.13999938964844,137.41000366210938,138.22000122070312,168395800,-0.0010118487209515327
2008-02-28,137.24000549316406,137.9600067138672,136.5500030517578,136.8699951171875,170831100,-0.0097670821269926
2008-02-29,135.60000610351562,135.67999267578125,132.77999877929688,133.82000732421875,252715200,-0.022283830655194833
2008-03-03,133.13999938964844,133.80999755859375,132.24000549316406,133.5,189483500,-0.0023913264587068594
2008-03-04,132.22999572753906,133.39999389648438,130.99000549316406,132.99000549316406,282513100,-0.0038201835718047754
2008-03-05,133.4199981689453,134.77000427246094,132.33999633789062,133.8300018310547,270681400,0.006316236583160397
2008-03-06,132.97999572753906,133.22000122070312,130.5500030517578,131.05999755859375,247911700,-0.020697931962653307
2008-03-07,129.77000427246094,131.74000549316406,128.5800018310547,129.7100067138672,326434600,-0.010300556003924953
2008-03-10,129.83999633789062,129.92999267578125,127.58999633789062,128.0,235683600,-0.013183306031579845
2008-03-11,130.72000122070312,132.72000122070312,128.9499969482422,132.60000610351562,341440600,0.03593754768371582
2008-03-12,132.74000549316406,133.77000427246094,131.16000366210938,131.36000061035156,229161100,-0.009351473876977342
2008-03-13,129.61000061035156,132.63999938964844,128.60000610351562,131.64999389648438,351504200,0.0022076224481226148
2008-03-14,132.77000427246094,132.80999755859375,127.77999877929688,129.61000061035156,484687800,-0.015495582079075882
2008-03-17,126.56999969482422,129.25999450683594,126.06999969482422,128.3000030517578,405311100,-0.010107225927203062
2008-03-18,130.6199951171875,133.69000244140625,129.97999572753906,133.6300048828125,334416600,0.04154327127260082
2008-03-19,134.13999938964844,134.64999389648438,130.0399932861328,130.32000732421875,345971600,-0.024769867826439643
2008-03-20,130.0500030517578,132.91000366210938,129.25999450683594,132.0800018310547,245320700,0.013505175014741263
2008-03-24,133.30999755859375,135.80999755859375,133.24000549316406,134.72000122070312,208977300,0.019987881231447107
2008-03-25,134.86000061035156,135.5500030517578,133.77000427246094,134.85000610351562,192947200,0.0009650006059569533
2008-03-26,134.4600067138672,135.08999633789062,133.11000061035156,133.1999969482422,196934300,-0.012235884913544848
2008-03-27,134.1999969482422,134.44000244140625,132.36000061035156,132.77999877929688,225153200,-0.003153139478738217
2008-03-28,132.99000549316406,133.36000061035156,131.05999755859375,131.50999450683594,180896100,-0.00956472574285757
2008-03-31,131.2899932861328,132.72999572753906,131.08999633789062,131.97000122070312,166692100,0.0034978840626692913
2008-04-01,133.61000061035156,136.83999633789062,133.50999450683594,136.61000061035156,254547300,0.035159500998174775
2008-04-02,137.0500030517578,137.6699981689453,135.97999572753906,136.6999969482422,210910800,0.0006587829404036
2008-04-03,135.9600067138672,137.44000244140625,135.7100067138672,137.0399932861328,175884800,0.002487171510467228
2008-04-04,137.1199951171875,137.9600067138672,136.1199951171875,136.88999938964844,204446800,-0.0010945264436141285
2008-04-07,137.8699951171875,138.57000732421875,136.74000549316406,136.9600067138672,154245500,0.0005114129924091732
2008-04-08,136.19000244140625,136.9199981689453,135.9499969482422,136.82000732421875,148937300,-0.0010221917551517072
2008-04-09,136.61000061035156,136.8000030517578,134.88999938964844,135.8300018310547,195610600,-0.007235824003561648
2008-04-10,135.4199981689453,136.6699981689453,134.89999389648438,136.02000427246094,192967800,0.0013988252878224575
2008-04-11,134.49000549316406,135.1199951171875,133.00999450683594,133.3800048828125,222973300,-0.0194089053574816
2008-04-14,133.19000244140625,133.5399932861328,132.5500030517578,132.92999267578125,160522000,-0.0033739105604819112
2008-04-15,133.5800018310547,133.69000244140625,132.3300018310547,133.24000549316406,172389200,0.0023321510153012613
2008-04-16,134.5399932861328,136.91000366210938,134.52000427246094,136.85000610351562,189268900,0.02709396923986749
2008-04-17,136.02000427246094,137.25,135.66000366210938,137.0500030517578,179665700,0.0014614317816756726
2008-04-18,138.94000244140625,139.55999755859375,138.25999450683594,138.47999572753906,218530600,0.010434094446836342
2008-04-21,138.22999572753906,138.97999572753906,137.85000610351562,138.5500030517578,118587400,0.0005055410628152401
2008-04-22,138.19000244140625,138.30999755859375,136.89999389648438,137.94000244140625,162166000,-0.004402747000472356
2008-04-23,138.08999633789062,138.77999877929688,137.1199951171875,137.72000122070312,193309000,-0.0015949051530325764
2008-04-24,138.0800018310547,139.74000549316406,137.0399932861328,138.32000732421875,229381300,0.004356709978197615
2008-04-25,139.39999389648438,139.88999938964844,137.91000366210938,139.60000610351562,190788100,0.00925389467553012
2008-04-28,139.8800048828125,140.25,139.3800048828125,139.6300048828125,105610200,0.00021489095977997614
2008-04-29,139.38999938964844,139.72999572753906,138.61000061035156,139.0800018310547,125514100,-0.003939003312500164
2008-04-30,139.2899932861328,140.58999633789062,138.25999450683594,138.25999450683594,208395900,-0.005895939843420777
2008-05-01,138.3800048828125,141.1199951171875,138.27000427246094,141.1199951171875,187279500,0.020685669926090996
2008-05-02,142.33999633789062,142.3699951171875,140.55999755859375,141.50999450683594,181585500,0.002763601212745068
2008-05-05,141.0500030517578,141.61000061035156,140.41000366210938,140.8300018310547,118504500,-0.004805262541003078
2008-05-06,140.02000427246094,142.1999969482422,139.69000244140625,142.0500030517578,179339800,0.008662935488467062
2008-05-07,141.88999938964844,142.0399932861328,139.1300048828125,139.52000427246094,199267300,-0.017810621083725258
2008-05-08,139.74000549316406,140.32000732421875,138.97999572753906,139.16000366210938,178321200,-0.002580279524995836
2008-05-09,138.60000610351562,139.38999938964844,138.4499969482422,138.89999389648438,152588200,-0.0018684231013411199
2008-05-12,139.25,140.55999755859375,138.72999572753906,140.4600067138672,147865900,0.011231194283171939
2008-05-13,140.8000030517578,140.88999938964844,139.72999572753906,140.47999572753906,159132200,0.0001423110687485219
2008-05-14,141.07000732421875,142.1999969482422,140.4600067138672,140.77000427246094,181910800,0.002064411686659975
2008-05-15,141.0399932861328,142.6300048828125,140.8300018310547,142.52999877929688,166927000,0.012502624518142805
2008-05-16,142.86000061035156,142.8699951171875,141.61000061035156,142.66000366210938,204236800,0.0009121229490348091
2008-05-19,142.80999755859375,144.3000030517578,142.3000030517578,143.0500030517578,165664400,0.002733768257655118
2008-05-20,142.27000427246094,142.33999633789062,141.0,141.88999938964844,178552100,-0.008109078205958981
2008-05-21,141.80999755859375,142.1199951171875,139.0,139.49000549316406,252724800,-0.016914468298034724
2008-05-22,139.42999267578125,140.1699981689453,139.0,139.50999450683594,170820400,0.00014330068739480117
2008-05-23,139.0500030517578,139.66000366210938,137.52000427246094,137.63999938964844,181376400,-0.013404022584889937
2008-05-27,137.8000030517578,139.0,137.52999877929688,138.66000366210938,168322900,0.007410667516594377
2008-05-28,139.1699981689453,140.0,138.0,139.3000030517578,181288100,0.00461560199585748
2008-05-29,139.1300048828125,140.92999267578125,139.0800018310547,140.0,173927200,0.005025103610242557
2008-05-30,140.47000122070312,140.74000549316406,139.94000244140625,140.35000610351562,117362000,0.0025000435965401788
2008-06-02,139.8300018310547,139.86000061035156,138.0,138.89999389648438,181069900,-0.010331401097067204
2008-06-03,139.3000030517578,139.6199951171875,137.22999572753906,138.08999633789062,271965700,-0.005831516156850252
2008-06-04,137.6999969482422,139.16000366210938,137.4600067138672,138.02000427246094,246637700,-0.0005068583335930057
2008-06-05,138.5800018310547,140.88999938964844,138.32000732421875,140.77999877929688,237867100,0.019997061450509154
2008-06-06,139.5500030517578,139.8000030517578,136.22000122070312,136.2899932861328,384276300,-0.03189377420156906
2008-06-09,136.86000061035156,137.5,135.41000366210938,136.6199951171875,228263900,0.0024213210603207538
2008-06-10,135.6699981689453,137.10000610351562,135.35000610351562,135.94000244140625,260234900,-0.0049772558928726195
2008-06-11,135.97000122070312,136.25999450683594,133.92999267578125,133.94000244140625,283890100,-0.014712372841555988
2008-06-12,134.60000610351562,135.8699951171875,133.52000427246094,134.4499969482422,252791800,0.0038076339968639394
2008-06-13,135.1699981689453,136.52000427246094,134.4199981689453,136.14999389648438,244726900,0.012644083204379822
2008-06-16,135.5500030517578,136.92999267578125,135.4600067138672,136.22999572753906,185832500,0.0005876006951238893
2008-06-17,137.07000732421875,137.1199951171875,135.3699951171875,135.57000732421875,191707700,-0.004844662879093778
2008-06-18,134.69000244140625,135.52000427246094,133.7100067138672,134.25,265893000,-0.009736720903628208
2008-06-19,134.14999389648438,135.24000549316406,133.5,134.4199981689453,304204900,0.0012662805880470204
2008-06-20,132.83999633789062,133.08999633789062,131.22000122070312,131.5800018310547,289275700,-0.02112778140586779
2008-06-23,132.08999633789062,132.22999572753906,131.32000732421875,131.4499969482422,165096400,-0.0009880291913920392
2008-06-24,131.0500030517578,132.44000244140625,130.19000244140625,131.19000244140625,267300600,-0.0019778966365309927
2008-06-25,131.72000122070312,133.39999389648438,131.24000549316406,131.80999755859375,287853900,0.0047259326598794
2008-06-26,130.57000732421875,131.4199981689453,128.0800018310547,128.22999572753906,297775000,-0.027160320896472686
2008-06-27,128.27999877929688,128.86000061035156,127.04000091552734,127.52999877929688,303423400,-0.00545891734824299
2008-06-30,127.88999938964844,128.91000366210938,127.30000305175781,127.9800033569336,258842600,0.003528617438595727
2008-07-01,126.5199966430664,128.47000122070312,125.93000030517578,128.3800048828125,388622000,0.003125500198365445
2008-07-02,128.7899932861328,129.16000366210938,125.94999694824219,126.18000030517578,288064600,-0.017136660647777052
2008-07-03,127.11000061035156,127.11000061035156,124.98999786376953,126.30999755859375,239352500,0.0010302524417781
2008-07-07,126.79000091552734,127.33999633789062,123.91999816894531,125.0199966430664,372427300,-0.010212975540031399
2008-07-08,124.98999786376953,127.38999938964844,124.19999694824219,127.23999786376953,375973700,0.017757169095446827
2008-07-09,127.5,127.73999786376953,124.38999938964844,124.79000091552734,336729400,-0.019254927612190748
2008-07-10,124.43000030517578,125.79000091552734,123.58000183105469,125.30000305175781,436475700,0.00408688302338982
2008-07-11,123.97000122070312,125.9000015258789,122.48999786376953,123.83999633789062,481124600,-0.01165208841426844
2008-07-14,125.26000213623047,125.5,122.4000015258789,122.72000122070312,322720800,-0.00904388848762281
2008-07-15,121.80000305175781,123.48999786376953,120.0199966430664,120.98999786376953,502502500,-0.014097158896065417
2008-07-16,121.44999694824219,124.56999969482422,121.0999984741211,123.95999908447266,371642900,0.024547493785785843
2008-07-17,125.13999938964844,126.26000213623047,124.08999633789062,125.19999694824219,375490600,0.010003209688026324
2008-07-18,126.16999816894531,126.41999816894531,125.1500015258789,125.9800033569336,267030100,0.0062300832883714985
2008-07-21,126.51000213623047,126.80000305175781,125.19000244140625,126.05000305175781,222863000,0.0005556413157562133
2008-07-22,125.1500015258789,127.80000305175781,124.8499984741211,127.4800033569336,296904200,0.011344706628754336
2008-07-23,127.88999938964844,129.14999389648438,127.55000305175781,128.1699981689453,311698400,0.005412572904314959
2008-07-24,128.33999633789062,128.41000366210938,125.16000366210938,125.51000213623047,248634500,-0.020753655853288
2008-07-25,125.88999938964844,126.48999786376953,125.16999816894531,125.4800033569336,219131000,-0.0002390150488907957
2008-07-28,125.51000213623047,126.05999755859375,123.41999816894531,123.63999938964844,205201300,-0.014663722649506002
2008-07-29,123.9800033569336,126.37999725341797,123.63999938964844,126.27999877929688,261505600,0.021352308336144064
2008-07-30,127.11000061035156,128.60000610351562,126.27999877929688,128.52999877929688,354710000,0.017817548477588985
2008-07-31,127.4000015258789,128.57000732421875,126.62999725341797,126.83000183105469,277402100,-0.013226460471390096
2008-08-01,127.12000274658203,127.27999877929688,125.45999908447266,126.16000366210938,248690900,-0.005282647317452467
2008-08-04,126.04000091552734,126.13999938964844,124.76000213623047,124.98999786376953,188239600,-0.009273983547697382
2008-08-05,126.0199966430664,128.55999755859375,124.97000122070312,128.36000061035156,251577600,0.026962179407788306
2008-08-06,128.02000427246094,129.3000030517578,127.4800033569336,128.92999267578125,209555400,0.004440573875968965
2008-08-07,127.95999908447266,128.44000244140625,126.54000091552734,127.01000213623047,246312500,-0.014891729222221855
2008-08-08,126.58000183105469,129.92999267578125,126.37999725341797,129.3699951171875,260811700,0.018581158501404568
2008-08-11,129.47000122070312,131.50999450683594,129.22999572753906,130.7100067138672,249425800,0.010357978258141403
2008-08-12,130.27999877929688,130.6999969482422,128.72999572753906,129.35000610351562,213200800,-0.010404716857896682
2008-08-13,128.7899932861328,129.64999389648438,127.66999816894531,128.57000732421875,256393200,-0.0060301410320202165
2008-08-14,127.83999633789062,130.27999877929688,127.75,129.5399932861328,239555300,0.007544418656429104
2008-08-15,129.92999267578125,130.5,129.3000030517578,130.1699981689453,181000800,0.004863400613437747
2008-08-18,130.42999267578125,130.47999572753906,127.66000366210938,128.38999938964844,172275100,-0.013674416565533375
2008-08-19,127.41999816894531,127.69000244140625,126.52999877929688,126.98999786376953,194673700,-0.01090428797051449
2008-08-20,127.38999938964844,127.94999694824219,126.33999633789062,127.58000183105469,225498200,0.0046460664399576735
2008-08-21,126.75,128.44000244140625,126.5999984741211,127.80000305175781,180609800,0.0017244177578430928
2008-08-22,128.6699981689453,129.64999389648438,127.80000305175781,129.64999389648438,167715300,0.014475671365808445
2008-08-25,128.8000030517578,129.64999389648438,126.75,127.0199966430664,171936900,-0.020285363495796387
2008-08-26,127.0199966430664,127.87000274658203,126.58000183105469,127.38999938964844,159117200,0.0029129487983042585
2008-08-27,127.55000305175781,128.8300018310547,127.30000305175781,128.6300048828125,171032800,0.009733931227766564
2008-08-28,129.27999877929688,130.33999633789062,129.11000061035156,130.19000244140625,167537100,0.012127789002379152
2008-08-29,129.72999572753906,130.13999938964844,128.50999450683594,128.7899932861328,189195800,-0.010753584215527842
2008-09-02,130.02999877929688,130.7100067138672,127.5199966430664,127.98999786376953,252364900,-0.006211627176545703
2008-09-03,127.87999725341797,128.5,126.93000030517578,127.87999725341797,251947000,-0.0008594469270063224
2008-09-04,126.97000122070312,127.2300033569336,123.95999908447266,124.02999877929688,340042500,-0.03010633841734925
2008-09-05,123.29000091552734,124.94999694824219,122.0,124.41999816894531,289503400,0.0031443956582021372
2008-09-08,128.0399932861328,128.24000549316406,124.41999816894531,126.98999786376953,364075300,0.020655840963238973
2008-09-09,127.0999984741211,127.36000061035156,122.80000305175781,123.22000122070312,377326800,-0.02968735102358792
2008-09-10,123.88999938964844,124.9000015258789,122.55000305175781,123.72000122070312,298916600,0.004057782787263852
2008-09-11,122.12000274658203,125.73999786376953,121.5999984741211,125.51000213623047,375369400,0.014468161153136228
2008-09-12,124.29000091552734,126.20999908447266,123.83000183105469,126.08999633789062,297851200,0.004621099448557269
2008-09-15,121.62999725341797,125.6500015258789,119.88999938964844,120.08999633789062,483607000,-0.04758505967373854
2008-09-16,117.19999694824219,122.31999969482422,117.0,122.0999984741211,581744300,0.016737465213797126
2008-09-17,119.63999938964844,121.8499984741211,116.0,116.61000061035156,624095600,-0.04496312802930237
2008-09-18,118.05000305175781,121.79000091552734,113.80000305175781,120.06999969482422,776114700,0.02967154674867148
2008-09-19,126.69999694824219,128.0,123.33000183105469,124.12000274658203,501087800,0.03373034947989921
2008-09-22,124.44999694824219,124.75,120.36000061035156,121.30999755859375,249966500,-0.02263942254114768
2008-09-23,120.8499984741211,122.0199966430664,118.27999877929688,118.55000305175781,327470400,-0.022751583236186586
2008-09-24,119.3499984741211,120.0,117.79000091552734,118.93000030517578,311818400,0.0032053753153600977
2008-09-25,119.4000015258789,121.91000366210938,118.44000244140625,120.79000091552734,328253000,0.01563945687024955
2008-09-26,118.83000183105469,121.5,118.51000213623047,120.8499984741211,285917400,0.000496709645988896
2008-09-29,119.13999938964844,119.33999633789062,110.97000122070312,111.37999725341797,459562300,-0.07836161638620986
2008-09-30,113.51000213623047,116.80000305175781,110.52999877929688,115.98999786376953,328154400,0.04138984309599714
2008-10-01,115.2699966430664,116.69000244140625,113.94999694824219,116.05999755859375,332783000,0.0006034976818124742
2008-10-02,114.94999694824219,115.11000061035156,111.05999755859375,111.8499984741211,365337800,-0.03627433373283682
2008-10-03,112.86000061035156,115.44999694824219,109.68000030517578,110.33999633789062,461798000,-0.013500242796872636
2008-10-06,107.1500015258789,107.62000274658203,100.63999938964844,104.72000122070312,610637500,-0.05093343577769904
2008-10-07,106.83999633789062,107.33000183105469,99.6500015258789,100.02999877929688,540012100,-0.044786119048278214
2008-10-08,97.5199966430664,102.18000030517578,96.80999755859375,97.51000213623047,725414800,-0.025192409015483943
2008-10-09,99.66000366210938,100.62000274658203,90.25,90.69999694824219,534485200,-0.06983904254738992
2008-10-10,86.76000213623047,93.94000244140625,83.58000183105469,88.5,871026300,-0.02425575548252347
2008-10-13,93.87000274658203,101.3499984741211,89.94999694824219,101.3499984741211,455584000,0.1451977228714248
